line_id,po_id,item_name,category,standard_cost,unit_price,quantity,line_total
LI-007337,PO-01899,Replacement Seal Kit,mro,1528.1025,1478.0929,10,14780.929
LI-007338,PO-01899,Replacement Seal Kit,mro,1787.0233,1842.5805,41,75545.8005
LI-007339,PO-01899,O-Ring Kit Viton,mro,358.657,364.0989,22,8010.1758
LI-007340,PO-01900,Inspection & Audit Service,services,485.8715,595.0608,9,5355.5472
LI-007341,PO-01900,Consulting Day Rate,services,1002.3243,847.0619,9,7623.5571
LI-007342,PO-01900,Cleaning Contract Monthly,services,558.9704,451.3097,4,1805.2388
LI-007343,PO-01900,Cleaning Contract Monthly,services,258.2435,223.3941,10,2233.941
LI-007344,PO-01900,Preventive Maintenance Visit,services,613.8746,749.2722,2,1498.5444
LI-007345,PO-01901,Hydraulic Filter HF-200,mro,203.5197,215.4075,18,3877.335
LI-007346,PO-01901,O-Ring Kit Viton,mro,90.0554,79.4382,36,2859.7752
LI-007347,PO-01901,Bearing 6205-2RS,mro,600.3305,623.6292,12,7483.5504
LI-007348,PO-01902,Waste Disposal Service,services,716.0304,647.2208,5,3236.104
LI-007349,PO-01902,Cleaning Contract Monthly,services,1363.9622,1136.1984,6,6817.1904
LI-007350,PO-01902,Inspection & Audit Service,services,759.4507,874.7993,8,6998.3944
LI-007351,PO-01903,Polypropylene Resin,direct_materials,3599.5772,3695.6567,26,96087.0742
LI-007352,PO-01903,Steel Billet Grade A,direct_materials,2764.8535,2801.289,364,1019669.196
LI-007353,PO-01903,Titanium Rod 0.5in,direct_materials,2022.3326,2062.5666,45,92815.497
LI-007354,PO-01903,Steel Billet Grade A,direct_materials,1491.409,1505.0227,237,356690.3799
LI-007355,PO-01903,Polypropylene Resin,direct_materials,4312.6156,4358.3841,429,1869746.7789
LI-007356,PO-01904,Bearing 6205-2RS,mro,816.9278,891.9444,21,18730.8324
LI-007357,PO-01904,Replacement Seal Kit,mro,1139.4446,915.3069,24,21967.3656
LI-007358,PO-01904,V-Belt B68,mro,624.4813,670.044,26,17421.144
LI-007359,PO-01904,Wire Brush Set,mro,368.7539,449.5721,43,19331.6003
LI-007360,PO-01904,Grease Cartridge EP2,mro,148.6305,158.1106,41,6482.5346
LI-007361,PO-01905,Bearing 6205-2RS,mro,1845.3251,2113.5553,33,69747.3249
LI-007362,PO-01905,Chain Lubricant 1gal,mro,33.5161,32.2821,13,419.6673
LI-007363,PO-01905,Wire Brush Set,mro,239.0327,237.3103,3,711.9309
LI-007364,PO-01906,Replacement Seal Kit,mro,1264.3645,1217.8833,39,47497.4487
LI-007365,PO-01906,V-Belt B68,mro,1800.8192,1900.1641,36,68405.9076
LI-007366,PO-01906,Hydraulic Filter HF-200,mro,1890.7964,1772.5091,17,30132.6547
LI-007367,PO-01906,Wire Brush Set,mro,1747.8501,1706.5544,11,18772.0984
LI-007368,PO-01907,Steel Billet Grade A,direct_materials,1524.2963,1523.8246,257,391622.9222
LI-007369,PO-01907,Polypropylene Resin,direct_materials,3997.268,3944.4917,310,1222792.427
LI-007370,PO-01907,Steel Billet Grade A,direct_materials,3058.0525,2891.8435,240,694042.44
LI-007371,PO-01907,Nylon Pellets 50lb,direct_materials,1594.561,1633.2391,488,797020.6808
LI-007372,PO-01907,Aluminum Sheet 6061,direct_materials,2762.0302,2645.6644,500,1322832.2
LI-007373,PO-01908,Chain Lubricant 1gal,mro,937.4681,1076.3979,18,19375.1622
LI-007374,PO-01908,Bearing 6205-2RS,mro,1958.2422,1946.6257,11,21412.8827
LI-007375,PO-01908,Wire Brush Set,mro,1337.3468,1265.9006,8,10127.2048
LI-007376,PO-01909,O-Ring Kit Viton,mro,390.7981,416.5005,12,4998.006
LI-007377,PO-01909,Grease Cartridge EP2,mro,1472.058,1471.6307,20,29432.614
LI-007378,PO-01910,Aluminum Sheet 6061,direct_materials,4985.6953,4793.8444,346,1658670.1624
LI-007379,PO-01910,Carbon Fiber Roll,direct_materials,1809.1419,1863.9016,479,892808.8664
LI-007380,PO-01910,Zinc Ingot 99.9%,direct_materials,1907.4748,1921.877,319,613078.763
LI-007381,PO-01910,Brass Fitting 3/4in,direct_materials,3091.2297,3048.673,359,1094473.607
LI-007382,PO-01910,Polypropylene Resin,direct_materials,1816.9969,1811.809,368,666745.712
LI-007383,PO-01911,Safety Gloves Nitrile L,mro,1995.1467,1796.1023,19,34125.9437
LI-007384,PO-01911,O-Ring Kit Viton,mro,1294.8082,1348.2688,29,39099.7952
LI-007385,PO-01911,Hydraulic Filter HF-200,mro,1494.3986,1601.4105,22,35231.031
LI-007386,PO-01911,Replacement Seal Kit,mro,687.9274,642.4271,30,19272.813
LI-007387,PO-01911,Hydraulic Filter HF-200,mro,903.4733,809.5108,25,20237.77
LI-007388,PO-01911,Bearing 6205-2RS,mro,803.7934,690.6163,23,15884.1749
LI-007389,PO-01912,Preventive Maintenance Visit,services,1689.424,1645.9626,7,11521.7382
LI-007390,PO-01912,Consulting Day Rate,services,288.3718,307.6819,5,1538.4095
LI-007391,PO-01912,Cleaning Contract Monthly,services,306.2594,300.566,10,3005.66
LI-007392,PO-01912,On-site Repair Service,services,642.1702,547.0846,6,3282.5076
LI-007393,PO-01912,Courier & Freight Charge,services,1460.9513,1220.9311,9,10988.3799
LI-007394,PO-01912,Preventive Maintenance Visit,services,1610.3603,1182.6676,7,8278.6732
LI-007395,PO-01913,Cleaning Contract Monthly,services,504.7164,512.4578,10,5124.578
LI-007396,PO-01913,Courier & Freight Charge,services,693.4043,739.7312,10,7397.312
LI-007397,PO-01913,Consulting Day Rate,services,622.9049,629.3171,8,5034.5368
LI-007398,PO-01913,Cleaning Contract Monthly,services,72.0476,89.3536,2,178.7072
LI-007399,PO-01914,Grease Cartridge EP2,mro,1329.1062,1245.5461,30,37366.383
LI-007400,PO-01914,Replacement Seal Kit,mro,1173.4669,1176.5782,22,25884.7204
LI-007401,PO-01914,V-Belt B68,mro,574.7254,587.8196,35,20573.686
LI-007402,PO-01914,Replacement Seal Kit,mro,1494.0862,1630.2952,15,24454.428
LI-007403,PO-01914,Chain Lubricant 1gal,mro,127.5548,147.0207,23,3381.4761
LI-007404,PO-01915,Facility Sign Set,indirect,517.7001,522.2397,1,522.2397
LI-007405,PO-01915,Office Supply Bundle,indirect,97.1516,115.0121,10,1150.121
LI-007406,PO-01915,Label Stock 4x6,indirect,152.426,121.0276,13,1573.3588
LI-007407,PO-01915,Storage Bin Set,indirect,578.0162,582.2685,3,1746.8055
LI-007408,PO-01915,Office Supply Bundle,indirect,1747.1139,2018.0803,13,26235.0439
LI-007409,PO-01915,Facility Sign Set,indirect,461.8779,532.1969,12,6386.3628
LI-007410,PO-01916,Software License Annual,services,1339.8667,1786.062,3,5358.186
LI-007411,PO-01916,Software License Annual,services,1074.143,804.2738,10,8042.738
LI-007412,PO-01916,On-site Repair Service,services,1548.6305,1403.0959,10,14030.959
LI-007413,PO-01916,Courier & Freight Charge,services,1002.15,847.5876,5,4237.938
LI-007414,PO-01917,Office Supply Bundle,indirect,1011.7419,1004.3203,2,2008.6406
LI-007415,PO-01917,First Aid Kit OSHA,indirect,1577.1942,1360.2065,18,24483.717
LI-007416,PO-01917,Office Supply Bundle,indirect,769.4348,699.1175,4,2796.47
LI-007417,PO-01918,Aluminum Sheet 6061,direct_materials,992.8691,995.6882,279,277797.0078
LI-007418,PO-01918,Nylon Pellets 50lb,direct_materials,2959.2303,2930.8076,302,885103.8952
LI-007419,PO-01918,Brass Fitting 3/4in,direct_materials,1393.6712,1448.117,400,579246.8
LI-007420,PO-01919,Bearing 6205-2RS,mro,1980.9465,1763.9045,35,61736.6575
LI-007421,PO-01919,Grease Cartridge EP2,mro,1477.0942,1586.1639,32,50757.2448
LI-007422,PO-01919,Hydraulic Filter HF-200,mro,1843.3903,2023.3375,27,54630.1125
LI-007423,PO-01920,Titanium Rod 0.5in,direct_materials,408.5595,416.361,377,156968.097
LI-007424,PO-01920,Brass Fitting 3/4in,direct_materials,2809.0836,2858.1781,475,1357634.5975
LI-007425,PO-01920,Carbon Fiber Roll,direct_materials,2212.9687,2224.4707,478,1063296.9946
LI-007426,PO-01920,Titanium Rod 0.5in,direct_materials,250.6104,245.5175,108,26515.89
LI-007427,PO-01920,Titanium Rod 0.5in,direct_materials,2410.1026,2335.5989,72,168163.1208
LI-007428,PO-01921,Equipment Calibration,services,1679.8541,1576.9947,9,14192.9523
LI-007429,PO-01921,On-site Repair Service,services,116.2614,116.2387,7,813.6709
LI-007430,PO-01921,Software License Annual,services,1131.2806,1088.0663,7,7616.4641
LI-007431,PO-01921,Courier & Freight Charge,services,666.2967,600.4141,6,3602.4846
LI-007432,PO-01921,Preventive Maintenance Visit,services,393.0779,315.9546,1,315.9546
LI-007433,PO-01921,Technical Training Session,services,427.432,488.9173,8,3911.3384
LI-007434,PO-01922,Chain Lubricant 1gal,mro,265.9024,238.9871,28,6691.6388
LI-007435,PO-01922,Chain Lubricant 1gal,mro,1719.748,1592.1446,30,47764.338
LI-007436,PO-01922,Replacement Seal Kit,mro,1864.2745,1726.5801,5,8632.9005
LI-007437,PO-01922,Safety Gloves Nitrile L,mro,1688.2459,1773.215,33,58516.095
LI-007438,PO-01922,Cutting Disc 4.5in,mro,477.555,431.5833,37,15968.5821
LI-007439,PO-01924,On-site Repair Service,services,112.2474,104.781,8,838.248
LI-007440,PO-01924,Waste Disposal Service,services,869.2065,936.0327,1,936.0327
LI-007441,PO-01924,Equipment Calibration,services,1103.7503,1166.1126,9,10495.0134
LI-007442,PO-01924,Software License Annual,services,101.9378,118.7274,2,237.4548
LI-007443,PO-01924,Technical Training Session,services,336.5009,313.8192,8,2510.5536
LI-007444,PO-01925,Replacement Seal Kit,mro,1166.8487,1192.754,48,57252.192
LI-007445,PO-01925,Grease Cartridge EP2,mro,888.9459,918.6955,14,12861.737
LI-007446,PO-01925,Replacement Seal Kit,mro,510.7197,600.4004,16,9606.4064
LI-007447,PO-01925,Bearing 6205-2RS,mro,68.803,70.2492,34,2388.4728
LI-007448,PO-01926,Grease Cartridge EP2,mro,848.9874,694.1288,11,7635.4168
LI-007449,PO-01926,Safety Gloves Nitrile L,mro,1564.5594,1466.5184,16,23464.2944
LI-007450,PO-01927,Replacement Seal Kit,mro,1915.9989,1827.1434,17,31061.4378
LI-007451,PO-01927,Grease Cartridge EP2,mro,1536.0256,1598.7819,12,19185.3828
LI-007452,PO-01927,Safety Gloves Nitrile L,mro,1803.0628,1868.4748,20,37369.496
LI-007453,PO-01927,Hydraulic Filter HF-200,mro,583.1027,607.3824,30,18221.472
LI-007454,PO-01927,O-Ring Kit Viton,mro,859.255,768.9249,35,26912.3715
LI-007455,PO-01927,Grease Cartridge EP2,mro,149.6323,158.3815,3,475.1445
LI-007456,PO-01928,Chain Lubricant 1gal,mro,207.4701,220.0948,28,6162.6544
LI-007457,PO-01928,Bearing 6205-2RS,mro,1340.172,1383.9046,8,11071.2368
LI-007458,PO-01928,Replacement Seal Kit,mro,55.9858,47.2374,15,708.561
LI-007459,PO-01929,Safety Gloves Nitrile L,mro,222.0938,185.8932,6,1115.3592
LI-007460,PO-01929,Grease Cartridge EP2,mro,197.9716,218.8182,27,5908.0914
LI-007461,PO-01929,Safety Gloves Nitrile L,mro,167.932,167.9817,38,6383.3046
LI-007462,PO-01929,Chain Lubricant 1gal,mro,197.5097,169.4311,41,6946.6751
LI-007463,PO-01930,Cutting Disc 4.5in,mro,721.979,771.7428,32,24695.7696
LI-007464,PO-01930,Chain Lubricant 1gal,mro,1472.8937,1491.4446,23,34303.2258
LI-007465,PO-01930,Cutting Disc 4.5in,mro,1645.0342,1705.0089,21,35805.1869
LI-007466,PO-01930,Grease Cartridge EP2,mro,836.7989,854.6643,24,20511.9432
LI-007467,PO-01930,V-Belt B68,mro,1063.1741,1092.5419,31,33868.7989
LI-007468,PO-01930,O-Ring Kit Viton,mro,85.0268,88.4438,17,1503.5446
LI-007469,PO-01931,Software License Annual,services,1670.8928,1847.7888,3,5543.3664
LI-007470,PO-01931,Preventive Maintenance Visit,services,1620.3382,1697.8845,9,15280.9605
LI-007471,PO-01931,Software License Annual,services,808.1682,633.4035,3,1900.2105
LI-007472,PO-01931,Waste Disposal Service,services,1633.509,2027.8202,2,4055.6404
LI-007473,PO-01931,Technical Training Session,services,989.2555,1187.0584,7,8309.4088
LI-007474,PO-01931,Consulting Day Rate,services,1134.2023,976.3232,1,976.3232
LI-007475,PO-01932,Grease Cartridge EP2,mro,1512.086,1763.0827,21,37024.7367
LI-007476,PO-01932,Cutting Disc 4.5in,mro,739.041,728.3094,18,13109.5692
LI-007477,PO-01932,O-Ring Kit Viton,mro,1083.2483,911.2113,27,24602.7051
LI-007478,PO-01932,Cutting Disc 4.5in,mro,1336.4491,1306.7951,30,39203.853
LI-007479,PO-01932,Replacement Seal Kit,mro,664.934,519.7649,39,20270.8311
LI-007480,PO-01932,Hydraulic Filter HF-200,mro,1336.4496,1481.6227,15,22224.3405
LI-007481,PO-01933,Titanium Rod 0.5in,direct_materials,1024.4827,1044.5697,43,44916.4971
LI-007482,PO-01933,Brass Fitting 3/4in,direct_materials,465.3919,458.1156,183,83835.1548
LI-007483,PO-01933,Zinc Ingot 99.9%,direct_materials,1502.6074,1496.3292,427,638932.5684
LI-007484,PO-01933,Polypropylene Resin,direct_materials,2121.9319,2062.4819,327,674431.5813
LI-007485,PO-01933,Polypropylene Resin,direct_materials,541.2692,515.4665,404,208248.466
LI-007486,PO-01933,Steel Billet Grade A,direct_materials,2611.5232,2562.8902,438,1122545.9076
LI-007487,PO-01934,O-Ring Kit Viton,mro,236.7054,236.7528,42,9943.6176
LI-007488,PO-01934,Replacement Seal Kit,mro,567.6653,500.7446,17,8512.6582
LI-007489,PO-01935,Chain Lubricant 1gal,mro,1799.3462,1948.2728,28,54551.6384
LI-007490,PO-01935,Wire Brush Set,mro,1536.0778,1525.301,11,16778.311
LI-007491,PO-01935,Replacement Seal Kit,mro,983.7068,952.1087,32,30467.4784
LI-007492,PO-01936,Bearing 6205-2RS,mro,127.145,128.4891,45,5782.0095
LI-007493,PO-01936,V-Belt B68,mro,1282.8626,1356.4208,3,4069.2624
LI-007494,PO-01936,Bearing 6205-2RS,mro,194.3743,163.283,50,8164.15
LI-007495,PO-01937,Hydraulic Filter HF-200,mro,1384.8367,1512.652,23,34790.996
LI-007496,PO-01937,Replacement Seal Kit,mro,1145.9368,1069.9947,29,31029.8463
LI-007497,PO-01937,Bearing 6205-2RS,mro,1475.107,1489.2061,30,44676.183
LI-007498,PO-01938,Safety Gloves Nitrile L,mro,1917.9886,1712.3034,35,59930.619
LI-007499,PO-01938,V-Belt B68,mro,1355.2461,1375.082,37,50878.034
LI-007500,PO-01938,Chain Lubricant 1gal,mro,1375.4041,1395.1682,42,58597.0644
LI-007501,PO-01939,Wire Brush Set,mro,303.7066,319.4368,29,9263.6672
LI-007502,PO-01939,V-Belt B68,mro,1233.4795,1378.6264,21,28951.1544
LI-007503,PO-01939,Safety Gloves Nitrile L,mro,375.4609,359.9123,14,5038.7722
LI-007504,PO-01939,Safety Gloves Nitrile L,mro,816.6283,809.1452,10,8091.452
LI-007505,PO-01939,Safety Gloves Nitrile L,mro,1960.359,1568.1328,24,37635.1872
LI-007506,PO-01940,Replacement Seal Kit,mro,192.7139,192.7426,28,5396.7928
LI-007507,PO-01940,Grease Cartridge EP2,mro,934.8989,926.4788,41,37985.6308
LI-007508,PO-01940,Grease Cartridge EP2,mro,629.6713,516.6909,6,3100.1454
LI-007509,PO-01940,Bearing 6205-2RS,mro,1619.1888,1329.3699,20,26587.398
LI-007510,PO-01940,Safety Gloves Nitrile L,mro,603.0058,458.0921,2,916.1842
LI-007511,PO-01940,Grease Cartridge EP2,mro,174.2677,212.6562,37,7868.2794
LI-007512,PO-01941,Grease Cartridge EP2,mro,1875.8792,1613.4478,28,45176.5384
LI-007513,PO-01941,Cutting Disc 4.5in,mro,1646.994,1696.9579,50,84847.895
LI-007514,PO-01941,Cutting Disc 4.5in,mro,942.9603,890.7189,14,12470.0646
LI-007515,PO-01941,O-Ring Kit Viton,mro,794.6955,835.8529,24,20060.4696
LI-007516,PO-01941,Grease Cartridge EP2,mro,1596.3922,1634.7481,24,39233.9544
LI-007517,PO-01942,Waste Disposal Service,services,386.8967,337.7692,2,675.5384
LI-007518,PO-01942,Software License Annual,services,203.0461,207.9835,4,831.934
LI-007519,PO-01942,Courier & Freight Charge,services,372.1006,406.8668,7,2848.0676
LI-007520,PO-01942,Equipment Calibration,services,1265.0895,1554.6242,9,13991.6178
LI-007521,PO-01943,Aluminum Sheet 6061,direct_materials,3010.8748,3074.3498,129,396591.1242
LI-007522,PO-01943,Brass Fitting 3/4in,direct_materials,1818.2156,1784.1146,188,335413.5448
LI-007523,PO-01943,Stainless Plate 304,direct_materials,3035.3764,2995.2937,15,44929.4055
LI-007524,PO-01944,Steel Billet Grade A,direct_materials,958.5018,915.5706,264,241710.6384
LI-007525,PO-01944,Stainless Plate 304,direct_materials,583.7989,598.4061,11,6582.4671
LI-007526,PO-01944,Titanium Rod 0.5in,direct_materials,2799.1427,2802.628,295,826775.26
LI-007527,PO-01944,Carbon Fiber Roll,direct_materials,3483.5559,3354.5131,209,701093.2379
LI-007528,PO-01945,Facility Sign Set,indirect,2339.4214,2948.5456,2,5897.0912
LI-007529,PO-01945,Office Supply Bundle,indirect,2655.4173,2274.8522,15,34122.783
LI-007530,PO-01945,Cable Ties Assorted,indirect,1328.3468,1423.9266,17,24206.7522
LI-007531,PO-01945,Cable Ties Assorted,indirect,1555.6854,1606.2483,12,19274.9796
LI-007532,PO-01946,Safety Gloves Nitrile L,mro,561.39,489.4208,10,4894.208
LI-007533,PO-01946,V-Belt B68,mro,202.7374,228.6074,41,9372.9034
LI-007534,PO-01946,Hydraulic Filter HF-200,mro,1513.0071,1457.6378,17,24779.8426
LI-007535,PO-01946,Wire Brush Set,mro,501.2735,576.3914,45,25937.613
LI-007536,PO-01946,Replacement Seal Kit,mro,264.2018,282.3174,17,4799.3958
LI-007537,PO-01947,Equipment Calibration,services,805.4231,945.4254,5,4727.127
LI-007538,PO-01947,Courier & Freight Charge,services,648.4457,688.66,5,3443.3
LI-007539,PO-01947,Consulting Day Rate,services,303.6234,222.1741,8,1777.3928
LI-007540,PO-01947,Courier & Freight Charge,services,1021.4808,821.1202,2,1642.2404
LI-007541,PO-01947,Inspection & Audit Service,services,887.6637,980.8322,8,7846.6576
LI-007542,PO-01948,Wire Brush Set,mro,603.3685,673.3349,36,24240.0564
LI-007543,PO-01948,Chain Lubricant 1gal,mro,1112.1218,1192.7556,15,17891.334
LI-007544,PO-01948,Grease Cartridge EP2,mro,209.9706,204.1889,49,10005.2561
LI-007545,PO-01948,Hydraulic Filter HF-200,mro,922.0985,928.3435,38,35277.053
LI-007546,PO-01948,Replacement Seal Kit,mro,671.1246,740.6991,7,5184.8937
LI-007547,PO-01950,Grease Cartridge EP2,mro,1130.6921,1159.081,35,40567.835
LI-007548,PO-01950,Wire Brush Set,mro,1441.3297,1220.7126,31,37842.0906
LI-007549,PO-01951,Aluminum Sheet 6061,direct_materials,637.606,632.9145,332,210127.614
LI-007550,PO-01951,Nylon Pellets 50lb,direct_materials,666.4886,657.9397,457,300678.4429
LI-007551,PO-01951,Steel Billet Grade A,direct_materials,1146.8253,1180.3378,374,441446.3372
LI-007552,PO-01952,Cleaning Contract Monthly,services,791.2022,895.3869,7,6267.7083
LI-007553,PO-01952,On-site Repair Service,services,1015.0236,994.099,2,1988.198
LI-007554,PO-01952,Courier & Freight Charge,services,830.3752,866.0975,6,5196.585
LI-007555,PO-01952,On-site Repair Service,services,1456.8364,1347.5984,5,6737.992
LI-007556,PO-01952,Software License Annual,services,297.0903,291.767,10,2917.67
LI-007557,PO-01953,Stainless Plate 304,direct_materials,2217.7262,2200.3697,21,46207.7637
LI-007558,PO-01953,Polypropylene Resin,direct_materials,1474.6998,1477.392,373,551067.216
LI-007559,PO-01953,Carbon Fiber Roll,direct_materials,2351.554,2275.852,483,1099236.516
LI-007560,PO-01953,Aluminum Sheet 6061,direct_materials,573.4212,581.9957,427,248512.1639
LI-007561,PO-01954,Cutting Disc 4.5in,mro,332.4667,413.7378,34,14067.0852
LI-007562,PO-01954,O-Ring Kit Viton,mro,1361.9108,1367.5738,32,43762.3616
LI-007563,PO-01954,V-Belt B68,mro,155.406,173.5247,39,6767.4633
LI-007564,PO-01954,Replacement Seal Kit,mro,1900.3407,2115.5992,29,61352.3768
LI-007565,PO-01954,V-Belt B68,mro,1792.6683,1752.0073,5,8760.0365
LI-007566,PO-01955,Cable Ties Assorted,indirect,100.3417,144.195,4,576.78
LI-007567,PO-01955,Facility Sign Set,indirect,2546.778,3049.8593,17,51847.6081
LI-007568,PO-01955,Label Stock 4x6,indirect,2400.6625,1876.5302,1,1876.5302
LI-007569,PO-01955,Facility Sign Set,indirect,2662.9478,2546.3188,2,5092.6376
LI-007570,PO-01955,Storage Bin Set,indirect,869.6736,649.3,17,11038.1
LI-007571,PO-01955,Cable Ties Assorted,indirect,2839.6059,2737.3949,12,32848.7388
LI-007572,PO-01956,Grease Cartridge EP2,mro,485.1407,421.1436,49,20636.0364
LI-007573,PO-01956,Chain Lubricant 1gal,mro,192.8807,244.4667,43,10512.0681
LI-007574,PO-01956,O-Ring Kit Viton,mro,340.7653,274.7287,16,4395.6592
LI-007575,PO-01956,Wire Brush Set,mro,414.464,426.5021,23,9809.5483
LI-007576,PO-01957,Polypropylene Resin,direct_materials,407.9274,408.5377,374,152793.0998
LI-007577,PO-01957,Steel Billet Grade A,direct_materials,1560.0296,1578.092,48,75748.416
LI-007578,PO-01957,Copper Tubing 1in,direct_materials,2009.2441,1987.8549,122,242518.2978
LI-007579,PO-01958,Grease Cartridge EP2,mro,1214.1704,1317.917,30,39537.51
LI-007580,PO-01958,Replacement Seal Kit,mro,704.5593,584.0277,31,18104.8587
LI-007581,PO-01959,Janitorial Supply Box,indirect,2456.7202,2444.6012,13,31779.8156
LI-007582,PO-01959,Packaging Foam Sheet,indirect,1309.7567,1353.9931,7,9477.9517
LI-007583,PO-01959,Storage Bin Set,indirect,1606.525,1385.6998,15,20785.497
LI-007584,PO-01960,On-site Repair Service,services,564.9717,616.5762,7,4316.0334
LI-007585,PO-01960,Consulting Day Rate,services,712.3861,664.3878,10,6643.878
LI-007586,PO-01961,Wire Brush Set,mro,170.5657,169.7739,38,6451.4082
LI-007587,PO-01961,Hydraulic Filter HF-200,mro,323.3774,389.615,42,16363.83
LI-007588,PO-01961,Bearing 6205-2RS,mro,147.2667,176.5787,40,7063.148
LI-007589,PO-01962,Safety Gloves Nitrile L,mro,1743.7153,1653.0875,6,9918.525
LI-007590,PO-01962,Hydraulic Filter HF-200,mro,1918.5151,1710.1585,11,18811.7435
LI-007591,PO-01962,Bearing 6205-2RS,mro,227.9925,211.85,26,5508.1
LI-007592,PO-01962,V-Belt B68,mro,1286.3401,1267.2368,43,54491.1824
LI-007593,PO-01963,Consulting Day Rate,services,284.1039,286.519,4,1146.076
LI-007594,PO-01963,Cleaning Contract Monthly,services,123.6207,115.4281,7,807.9967
LI-007595,PO-01963,Preventive Maintenance Visit,services,95.9294,118.0922,2,236.1844
LI-007596,PO-01963,Consulting Day Rate,services,425.508,360.1756,10,3601.756
LI-007597,PO-01963,Consulting Day Rate,services,679.8176,752.6624,9,6773.9616
LI-007598,PO-01963,Inspection & Audit Service,services,786.3932,839.9242,3,2519.7726
LI-007599,PO-01964,Facility Sign Set,indirect,660.9403,531.6227,14,7442.7178
LI-007600,PO-01964,Label Stock 4x6,indirect,1343.346,1099.6278,17,18693.6726
